group_col,group,method,high_episode,low_episode,progress_gap,score_delta_high_minus_low,correct
task_key,goal:9,motion_ridge,rollout_000331,rollout_000177,0.3052813473895827,0.2648954391479492,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000331,rollout_000177,0.3052813473895827,0.0934721827507019,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000331,rollout_000177,0.3052813473895827,-0.0704571008682251,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000331,rollout_000177,0.3052813473895827,-0.0037227869033813477,0.0
task_key,goal:9,submitted20_sae_ridge,rollout_000331,rollout_000177,0.3052813473895827,-0.002932310104370117,0.0
task_key,goal:9,full_sae_ridge,rollout_000470,rollout_000177,0.44802922034596937,-0.06552132964134216,0.0
task_key,goal:9,motion_ridge,rollout_000470,rollout_000177,0.44802922034596937,0.35117173194885254,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000470,rollout_000177,0.44802922034596937,0.11731749773025513,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000470,rollout_000177,0.44802922034596937,-0.14577201008796692,0.0
task_key,goal:9,full_sae_ridge,rollout_000475,rollout_000177,0.3873048663746726,-0.11303099989891052,0.0
task_key,goal:9,motion_ridge,rollout_000475,rollout_000177,0.3873048663746726,0.29594457149505615,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000475,rollout_000177,0.3873048663746726,-0.15669530630111694,0.0
task_key,goal:9,raw_pca20_ridge,rollout_000475,rollout_000177,0.3873048663746726,-0.19613155722618103,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000475,rollout_000177,0.3873048663746726,-0.0037227869033813477,0.0
task_key,goal:9,submitted20_sae_ridge,rollout_000475,rollout_000177,0.3873048663746726,-0.002932310104370117,0.0
task_key,goal:9,full_sae_ridge,rollout_000519,rollout_000177,0.25486226019560937,-0.08283400535583496,0.0
task_key,goal:9,motion_ridge,rollout_000519,rollout_000177,0.25486226019560937,0.22182011604309082,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000519,rollout_000177,0.25486226019560937,0.0446321964263916,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000519,rollout_000177,0.25486226019560937,-0.11894795298576355,0.0
task_key,goal:9,full_sae_ridge,rollout_000533,rollout_000177,0.297744706512847,-0.0052787065505981445,0.0
task_key,goal:9,motion_ridge,rollout_000533,rollout_000177,0.297744706512847,0.23356914520263672,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000533,rollout_000177,0.297744706512847,-0.22927725315093994,0.0
task_key,goal:9,raw_pca20_ridge,rollout_000533,rollout_000177,0.297744706512847,-0.13317865133285522,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000533,rollout_000177,0.297744706512847,-0.004631698131561279,0.0
task_key,goal:9,submitted20_sae_ridge,rollout_000533,rollout_000177,0.297744706512847,-0.00319594144821167,0.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000177,0.9032341590970538,0.166879802942276,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000177,0.9032341590970538,0.763566792011261,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000177,0.9032341590970538,0.2237873673439026,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000177,0.9032341590970538,0.13315093517303467,1.0
task_key,goal:9,full_sae_ridge,rollout_000655,rollout_000177,0.21508942632675437,-0.04317459464073181,0.0
task_key,goal:9,motion_ridge,rollout_000655,rollout_000177,0.21508942632675437,0.19976389408111572,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000655,rollout_000177,0.21508942632675437,0.017817258834838867,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000655,rollout_000177,0.21508942632675437,-0.0823870301246643,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000655,rollout_000177,0.21508942632675437,-0.0037227869033813477,0.0
task_key,goal:9,submitted20_sae_ridge,rollout_000655,rollout_000177,0.21508942632675437,-0.002932310104370117,0.0
task_key,goal:9,full_sae_ridge,rollout_000673,rollout_000177,0.45225524452859744,-0.04677650332450867,0.0
task_key,goal:9,motion_ridge,rollout_000673,rollout_000177,0.45225524452859744,0.3608335256576538,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000673,rollout_000177,0.45225524452859744,-0.22593700885772705,0.0
task_key,goal:9,raw_pca20_ridge,rollout_000673,rollout_000177,0.45225524452859744,-0.17769014835357666,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000673,rollout_000177,0.45225524452859744,-0.004631698131561279,0.0
task_key,goal:9,submitted20_sae_ridge,rollout_000673,rollout_000177,0.45225524452859744,-0.00319594144821167,0.0
task_key,goal:9,full_sae_ridge,rollout_000743,rollout_000177,0.5098208708285695,0.07480493187904358,1.0
task_key,goal:9,motion_ridge,rollout_000743,rollout_000177,0.5098208708285695,0.40817999839782715,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000743,rollout_000177,0.5098208708285695,0.1900947093963623,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000743,rollout_000177,0.5098208708285695,-0.16214990615844727,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000743,rollout_000177,0.5098208708285695,0.009303569793701172,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000743,rollout_000177,0.5098208708285695,0.004978179931640625,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000181,0.6498813107529164,0.06512832641601562,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000181,0.6498813107529164,0.5601235032081604,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000181,0.6498813107529164,0.03971564769744873,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000181,0.6498813107529164,0.23260873556137085,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000565,rollout_000181,0.6498813107529164,0.0037227869033813477,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000565,rollout_000181,0.6498813107529164,0.002932310104370117,1.0
task_key,goal:9,full_sae_ridge,rollout_000743,rollout_000181,0.25646802248443207,-0.026946544647216797,0.0
task_key,goal:9,motion_ridge,rollout_000743,rollout_000181,0.25646802248443207,0.20473670959472656,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000743,rollout_000181,0.25646802248443207,0.006022989749908447,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000743,rollout_000181,0.25646802248443207,-0.06269210577011108,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000743,rollout_000181,0.25646802248443207,0.01302635669708252,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000743,rollout_000181,0.25646802248443207,0.007910490036010742,1.0
task_key,goal:9,full_sae_ridge,rollout_000470,rollout_000289,0.2617396447465375,-0.1297803819179535,0.0
task_key,goal:9,motion_ridge,rollout_000470,rollout_000289,0.2617396447465375,0.20945489406585693,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000470,rollout_000289,0.2617396447465375,0.04670000076293945,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000470,rollout_000289,0.2617396447465375,-0.03672820329666138,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000470,rollout_000289,0.2617396447465375,0.004631698131561279,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000470,rollout_000289,0.2617396447465375,0.35512083768844604,1.0
task_key,goal:9,full_sae_ridge,rollout_000475,rollout_000289,0.20101529077524072,-0.17729005217552185,0.0
task_key,goal:9,motion_ridge,rollout_000475,rollout_000289,0.20101529077524072,0.15422773361206055,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000475,rollout_000289,0.20101529077524072,-0.22731280326843262,0.0
task_key,goal:9,raw_pca20_ridge,rollout_000475,rollout_000289,0.20101529077524072,-0.08708775043487549,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000475,rollout_000289,0.20101529077524072,0.0009089112281799316,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000475,rollout_000289,0.20101529077524072,0.3521885275840759,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000289,0.716944583497622,0.10262075066566467,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000289,0.716944583497622,0.6218499541282654,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000289,0.716944583497622,0.15316987037658691,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000289,0.716944583497622,0.2421947419643402,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000565,rollout_000289,0.716944583497622,0.004631698131561279,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000565,rollout_000289,0.716944583497622,0.35512083768844604,1.0
task_key,goal:9,full_sae_ridge,rollout_000673,rollout_000289,0.26596566892916557,-0.11103555560112,0.0
task_key,goal:9,motion_ridge,rollout_000673,rollout_000289,0.26596566892916557,0.2191166877746582,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000673,rollout_000289,0.26596566892916557,-0.2965545058250427,0.0
task_key,goal:9,raw_pca20_ridge,rollout_000673,rollout_000289,0.26596566892916557,-0.06864634156227112,0.0
task_key,goal:9,submitted20_sae_ridge,rollout_000673,rollout_000289,0.26596566892916557,0.3519248962402344,1.0
task_key,goal:9,full_sae_ridge,rollout_000743,rollout_000289,0.32353129522913765,0.010545879602432251,1.0
task_key,goal:9,motion_ridge,rollout_000743,rollout_000289,0.32353129522913765,0.26646316051483154,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000743,rollout_000289,0.32353129522913765,0.11947721242904663,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000743,rollout_000289,0.32353129522913765,-0.053106099367141724,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000743,rollout_000289,0.32353129522913765,0.013935267925262451,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000743,rollout_000289,0.32353129522913765,0.36009901762008667,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000313,0.6272450680032379,-0.040548086166381836,0.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000313,0.6272450680032379,0.5459279417991638,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000313,0.6272450680032379,0.1371716856956482,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000313,0.6272450680032379,0.22385644912719727,1.0
task_key,goal:9,full_sae_ridge,rollout_000743,rollout_000313,0.23383177973475355,-0.13262295722961426,0.0
task_key,goal:9,motion_ridge,rollout_000743,rollout_000313,0.23383177973475355,0.19054114818572998,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000743,rollout_000313,0.23383177973475355,0.10347902774810791,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000743,rollout_000313,0.23383177973475355,-0.07144439220428467,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000743,rollout_000313,0.23383177973475355,0.009303569793701172,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000743,rollout_000313,0.23383177973475355,0.004978179931640625,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000331,0.5979528117074712,0.038170039653778076,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000331,0.5979528117074712,0.49867135286331177,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000331,0.5979528117074712,0.13031518459320068,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000331,0.5979528117074712,0.20360803604125977,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000565,rollout_000331,0.5979528117074712,0.0037227869033813477,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000565,rollout_000331,0.5979528117074712,0.002932310104370117,1.0
task_key,goal:9,full_sae_ridge,rollout_000743,rollout_000331,0.20453952343898685,-0.053904831409454346,0.0
task_key,goal:9,motion_ridge,rollout_000743,rollout_000331,0.20453952343898685,0.14328455924987793,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000743,rollout_000331,0.20453952343898685,0.0966225266456604,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000743,rollout_000331,0.20453952343898685,-0.09169280529022217,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000743,rollout_000331,0.20453952343898685,0.01302635669708252,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000743,rollout_000331,0.20453952343898685,0.007910490036010742,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000470,0.4552049387510845,0.23240113258361816,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000470,0.4552049387510845,0.41239506006240845,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000470,0.4552049387510845,0.10646986961364746,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000470,0.4552049387510845,0.2789229452610016,1.0
task_key,goal:9,full_sae_ridge,rollout_000470,rollout_000655,0.232939794019215,-0.02234673500061035,0.0
task_key,goal:9,motion_ridge,rollout_000470,rollout_000655,0.232939794019215,0.15140783786773682,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000470,rollout_000655,0.232939794019215,0.09950023889541626,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000470,rollout_000655,0.232939794019215,-0.06338497996330261,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000470,rollout_000655,0.232939794019215,0.0037227869033813477,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000470,rollout_000655,0.232939794019215,0.002932310104370117,1.0
task_key,goal:9,full_sae_ridge,rollout_000470,rollout_000701,0.2628880166258555,-0.052478909492492676,0.0
task_key,goal:9,motion_ridge,rollout_000470,rollout_000701,0.2628880166258555,0.21822082996368408,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000470,rollout_000701,0.2628880166258555,0.3019096255302429,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000470,rollout_000701,0.2628880166258555,0.03827199339866638,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000470,rollout_000701,0.2628880166258555,0.0037227869033813477,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000470,rollout_000701,0.2628880166258555,0.002932310104370117,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000475,0.5159292927223813,0.2799108028411865,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000475,0.5159292927223813,0.46762222051620483,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000475,0.5159292927223813,0.38048267364501953,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000475,0.5159292927223813,0.3292824923992157,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000565,rollout_000475,0.5159292927223813,0.0037227869033813477,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000565,rollout_000475,0.5159292927223813,0.002932310104370117,1.0
task_key,goal:9,full_sae_ridge,rollout_000475,rollout_000701,0.2021636626545587,-0.09998857975006104,0.0
task_key,goal:9,motion_ridge,rollout_000475,rollout_000701,0.2021636626545587,0.1629936695098877,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000475,rollout_000701,0.2021636626545587,0.02789682149887085,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000475,rollout_000701,0.2021636626545587,-0.01208755373954773,0.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000519,0.6483718989014444,0.24971380829811096,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000519,0.6483718989014444,0.5417466759681702,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000519,0.6483718989014444,0.179155170917511,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000519,0.6483718989014444,0.2520988881587982,1.0
task_key,goal:9,full_sae_ridge,rollout_000743,rollout_000519,0.25495861063296016,0.15763893723487854,1.0
task_key,goal:9,motion_ridge,rollout_000743,rollout_000519,0.25495861063296016,0.18635988235473633,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000743,rollout_000519,0.25495861063296016,0.1454625129699707,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000743,rollout_000519,0.25495861063296016,-0.043201953172683716,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000743,rollout_000519,0.25495861063296016,0.009303569793701172,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000743,rollout_000519,0.25495861063296016,0.004978179931640625,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000533,0.6054894525842068,0.17215850949287415,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000533,0.6054894525842068,0.5299976468086243,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000533,0.6054894525842068,0.45306462049484253,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000533,0.6054894525842068,0.2663295865058899,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000565,rollout_000533,0.6054894525842068,0.004631698131561279,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000565,rollout_000533,0.6054894525842068,0.00319594144821167,1.0
task_key,goal:9,full_sae_ridge,rollout_000743,rollout_000533,0.21207616431572252,0.08008363842964172,1.0
task_key,goal:9,motion_ridge,rollout_000743,rollout_000533,0.21207616431572252,0.17461085319519043,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000743,rollout_000533,0.21207616431572252,0.41937196254730225,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000743,rollout_000533,0.21207616431572252,-0.02897125482559204,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000743,rollout_000533,0.21207616431572252,0.013935267925262451,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000743,rollout_000533,0.21207616431572252,0.008174121379852295,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000655,0.6881447327702994,0.2100543975830078,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000655,0.6881447327702994,0.5638028979301453,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000655,0.6881447327702994,0.20597010850906372,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000655,0.6881447327702994,0.21553796529769897,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000565,rollout_000655,0.6881447327702994,0.0037227869033813477,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000565,rollout_000655,0.6881447327702994,0.002932310104370117,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000673,0.4509789145684564,0.21365630626678467,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000673,0.4509789145684564,0.4027332663536072,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000673,0.4509789145684564,0.44972437620162964,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000673,0.4509789145684564,0.31084108352661133,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000565,rollout_000673,0.4509789145684564,0.004631698131561279,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000565,rollout_000673,0.4509789145684564,0.00319594144821167,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000701,0.71809295537694,0.1799222230911255,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000701,0.71809295537694,0.6306158900260925,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000701,0.71809295537694,0.4083794951438904,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000701,0.71809295537694,0.31719493865966797,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000565,rollout_000701,0.71809295537694,0.0037227869033813477,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000565,rollout_000701,0.71809295537694,0.002932310104370117,1.0
task_key,goal:9,full_sae_ridge,rollout_000565,rollout_000743,0.3934132882684843,0.09207487106323242,1.0
task_key,goal:9,motion_ridge,rollout_000565,rollout_000743,0.3934132882684843,0.35538679361343384,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000565,rollout_000743,0.3934132882684843,0.03369265794754028,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000565,rollout_000743,0.3934132882684843,0.29530084133148193,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000565,rollout_000743,0.3934132882684843,-0.009303569793701172,0.0
task_key,goal:9,submitted20_sae_ridge,rollout_000565,rollout_000743,0.3934132882684843,-0.004978179931640625,0.0
task_key,goal:9,full_sae_ridge,rollout_000673,rollout_000655,0.23716581820184307,-0.0036019086837768555,0.0
task_key,goal:9,motion_ridge,rollout_000673,rollout_000655,0.23716581820184307,0.16106963157653809,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000673,rollout_000655,0.23716581820184307,-0.24375426769256592,0.0
task_key,goal:9,raw_pca20_ridge,rollout_000673,rollout_000655,0.23716581820184307,-0.09530311822891235,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000673,rollout_000655,0.23716581820184307,-0.0009089112281799316,0.0
task_key,goal:9,submitted20_sae_ridge,rollout_000673,rollout_000655,0.23716581820184307,-0.00026363134384155273,0.0
task_key,goal:9,full_sae_ridge,rollout_000743,rollout_000655,0.29473144450181515,0.11797952651977539,1.0
task_key,goal:9,motion_ridge,rollout_000743,rollout_000655,0.29473144450181515,0.20841610431671143,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000743,rollout_000655,0.29473144450181515,0.17227745056152344,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000743,rollout_000655,0.29473144450181515,-0.07976287603378296,0.0
task_key,goal:9,robust20_sae_ridge,rollout_000743,rollout_000655,0.29473144450181515,0.01302635669708252,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000743,rollout_000655,0.29473144450181515,0.007910490036010742,1.0
task_key,goal:9,full_sae_ridge,rollout_000673,rollout_000701,0.26711404080848355,-0.03373408317565918,0.0
task_key,goal:9,motion_ridge,rollout_000673,rollout_000701,0.26711404080848355,0.22788262367248535,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000673,rollout_000701,0.26711404080848355,-0.04134488105773926,0.0
task_key,goal:9,raw_pca20_ridge,rollout_000673,rollout_000701,0.26711404080848355,0.006353855133056641,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000673,rollout_000701,0.26711404080848355,-0.0009089112281799316,0.0
task_key,goal:9,submitted20_sae_ridge,rollout_000673,rollout_000701,0.26711404080848355,-0.00026363134384155273,0.0
task_key,goal:9,full_sae_ridge,rollout_000743,rollout_000701,0.32467966710845564,0.08784735202789307,1.0
task_key,goal:9,motion_ridge,rollout_000743,rollout_000701,0.32467966710845564,0.2752290964126587,1.0
task_key,goal:9,nested_train_top20_sae_ridge,rollout_000743,rollout_000701,0.32467966710845564,0.3746868371963501,1.0
task_key,goal:9,raw_pca20_ridge,rollout_000743,rollout_000701,0.32467966710845564,0.021894097328186035,1.0
task_key,goal:9,robust20_sae_ridge,rollout_000743,rollout_000701,0.32467966710845564,0.01302635669708252,1.0
task_key,goal:9,submitted20_sae_ridge,rollout_000743,rollout_000701,0.32467966710845564,0.007910490036010742,1.0
task_key,object:6,full_sae_ridge,rollout_000004,rollout_000050,0.4473789609873322,0.36615362763404846,1.0
task_key,object:6,motion_ridge,rollout_000004,rollout_000050,0.4473789609873322,0.1778031587600708,1.0
task_key,object:6,raw_pca20_ridge,rollout_000004,rollout_000050,0.4473789609873322,0.12546473741531372,1.0
task_key,object:6,robust20_sae_ridge,rollout_000004,rollout_000050,0.4473789609873322,0.07231014966964722,1.0
task_key,object:6,full_sae_ridge,rollout_000004,rollout_000324,0.2542887511113915,-0.21843379735946655,0.0
task_key,object:6,motion_ridge,rollout_000004,rollout_000324,0.2542887511113915,0.10741955041885376,1.0
task_key,object:6,nested_train_top20_sae_ridge,rollout_000004,rollout_000324,0.2542887511113915,0.012961506843566895,1.0
task_key,object:6,raw_pca20_ridge,rollout_000004,rollout_000324,0.2542887511113915,0.0037772655487060547,1.0
task_key,object:6,robust20_sae_ridge,rollout_000004,rollout_000324,0.2542887511113915,0.004620075225830078,1.0
task_key,object:6,submitted20_sae_ridge,rollout_000004,rollout_000324,0.2542887511113915,0.004978179931640625,1.0
task_key,object:6,full_sae_ridge,rollout_000004,rollout_000372,0.3825910864915498,0.022998273372650146,1.0
task_key,object:6,motion_ridge,rollout_000004,rollout_000372,0.3825910864915498,0.17855536937713623,1.0
task_key,object:6,nested_train_top20_sae_ridge,rollout_000004,rollout_000372,0.3825910864915498,8.83936882019043e-05,1.0
task_key,object:6,raw_pca20_ridge,rollout_000004,rollout_000372,0.3825910864915498,-0.017115771770477295,0.0
task_key,object:6,robust20_sae_ridge,rollout_000004,rollout_000372,0.3825910864915498,0.032466351985931396,1.0
task_key,object:6,submitted20_sae_ridge,rollout_000004,rollout_000372,0.3825910864915498,0.007910490036010742,1.0
task_key,object:6,full_sae_ridge,rollout_000012,rollout_000050,0.439894699004836,0.5623880326747894,1.0
task_key,object:6,motion_ridge,rollout_000012,rollout_000050,0.439894699004836,0.18972599506378174,1.0
task_key,object:6,nested_train_top20_sae_ridge,rollout_000012,rollout_000050,0.439894699004836,5.6743621826171875e-05,1.0
task_key,object:6,raw_pca20_ridge,rollout_000012,rollout_000050,0.439894699004836,0.15346282720565796,1.0
task_key,object:6,robust20_sae_ridge,rollout_000012,rollout_000050,0.439894699004836,0.038519322872161865,1.0
task_key,object:6,submitted20_sae_ridge,rollout_000012,rollout_000050,0.439894699004836,-0.008174121379852295,0.0
task_key,object:6,full_sae_ridge,rollout_000012,rollout_000324,0.2468044891288953,-0.022199392318725586,0.0
task_key,object:6,motion_ridge,rollout_000012,rollout_000324,0.2468044891288953,0.1193423867225647,1.0
task_key,object:6,nested_train_top20_sae_ridge,rollout_000012,rollout_000324,0.2468044891288953,0.013018250465393066,1.0
task_key,object:6,raw_pca20_ridge,rollout_000012,rollout_000324,0.2468044891288953,0.03177535533905029,1.0
task_key,object:6,robust20_sae_ridge,rollout_000012,rollout_000324,0.2468044891288953,-0.029170751571655273,0.0
task_key,object:6,submitted20_sae_ridge,rollout_000012,rollout_000324,0.2468044891288953,-0.00319594144821167,0.0
task_key,object:6,full_sae_ridge,rollout_000012,rollout_000372,0.37510682450905364,0.2192326784133911,1.0
task_key,object:6,motion_ridge,rollout_000012,rollout_000372,0.37510682450905364,0.19047820568084717,1.0
task_key,object:6,nested_train_top20_sae_ridge,rollout_000012,rollout_000372,0.37510682450905364,0.00014513731002807617,1.0
task_key,object:6,raw_pca20_ridge,rollout_000012,rollout_000372,0.37510682450905364,0.010882318019866943,1.0
task_key,object:6,robust20_sae_ridge,rollout_000012,rollout_000372,0.37510682450905364,-0.001324474811553955,0.0
task_key,object:6,submitted20_sae_ridge,rollout_000012,rollout_000372,0.37510682450905364,-0.00026363134384155273,0.0
task_key,object:6,full_sae_ridge,rollout_000035,rollout_000050,0.43904635171984474,0.7597857415676117,1.0
task_key,object:6,motion_ridge,rollout_000035,rollout_000050,0.43904635171984474,0.15821832418441772,1.0
task_key,object:6,nested_train_top20_sae_ridge,rollout_000035,rollout_000050,0.43904635171984474,-0.001484513282775879,0.0
task_key,object:6,raw_pca20_ridge,rollout_000035,rollout_000050,0.43904635171984474,0.14042985439300537,1.0
task_key,object:6,robust20_sae_ridge,rollout_000035,rollout_000050,0.43904635171984474,-0.007081449031829834,0.0
task_key,object:6,submitted20_sae_ridge,rollout_000035,rollout_000050,0.43904635171984474,-0.006632030010223389,0.0
task_key,object:6,full_sae_ridge,rollout_000035,rollout_000324,0.24595614184390402,0.17519831657409668,1.0
task_key,object:6,motion_ridge,rollout_000035,rollout_000324,0.24595614184390402,0.08783471584320068,1.0
task_key,object:6,nested_train_top20_sae_ridge,rollout_000035,rollout_000324,0.24595614184390402,0.011476993560791016,1.0
