episode_id,suite,episode_success,eef_final_displacement,eef_path_length,eef_mean_velocity_proxy,eef_max_velocity_proxy,action_mean_norm,action_max_norm,action_translation_mean_norm,contact_force_mean,contact_force_max,has_semantic_tensor_key,has_semantic_json_key,available_tensor_keys,available_json_keys
rollout_000065,long,0,0.5983739495277405,3.657261371612549,0.006105611566454172,0.07791908085346222,1.1043119430541992,1.999159336090088,0.5733491778373718,10.106103897094727,625.8720092773438,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000066,object,0,0.49375301599502563,3.2107536792755127,0.005360189825296402,0.03997369483113289,1.404051661491394,1.7245771884918213,0.979217529296875,76.4883041381836,1073.302734375,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000067,spatial,0,0.5318624377250671,5.569825649261475,0.009298540651798248,0.061299894005060196,1.394876480102539,1.6632095575332642,0.983506441116333,116.21294403076172,5179.4189453125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000068,spatial,0,0.5560977458953857,7.066883087158203,0.011797801591455936,0.07160439342260361,1.4238005876541138,1.639661192893982,1.0014476776123047,76.44029235839844,2523.187744140625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000069,object,0,0.49499279260635376,4.166200637817383,0.006955259945243597,0.051450490951538086,1.3514902591705322,1.8214936256408691,0.8898118138313293,49.31988525390625,752.6162719726562,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000070,spatial,0,0.49772128462791443,5.786398887634277,0.00966009870171547,0.07406032085418701,1.4099012613296509,1.7441807985305786,0.9808349609375,116.51156616210938,2517.660400390625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000071,long,0,0.6720660328865051,2.5335137844085693,0.004229572135955095,0.02242565155029297,1.778478980064392,1.9338045120239258,1.4645973443984985,95.18079376220703,1004.6300659179688,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000072,object,0,0.5031259059906006,4.814123153686523,0.008036933839321136,0.04658868536353111,1.3336069583892822,1.7343273162841797,0.875074028968811,68.5625228881836,3319.861572265625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000073,spatial,0,0.4937809705734253,6.012643814086914,0.010037803091108799,0.05103028565645218,1.401896595954895,1.732865810394287,0.9715980887413025,63.528385162353516,1919.8360595703125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000074,spatial,0,0.5102348327636719,4.345865249633789,0.007255200762301683,0.06462986767292023,1.3945635557174683,1.7514348030090332,0.966582715511322,75.01608276367188,2672.6572265625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000075,goal,0,0.996146023273468,5.9140777587890625,0.009873251430690289,0.034844376146793365,1.4135981798171997,1.8257722854614258,0.9766285419464111,7.996960639953613,924.693115234375,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000076,spatial,0,0.4950200319290161,5.289287567138672,0.008830196224153042,0.06580157577991486,1.3874709606170654,1.719747543334961,0.9753434062004089,122.81045532226562,3024.591796875,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000077,goal,0,0.4981062412261963,6.779446601867676,0.01131794136017561,0.078730508685112,1.3895015716552734,1.9356056451797485,1.014374852180481,58.8095588684082,1851.994384765625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000078,spatial,0,0.49471813440322876,6.153670310974121,0.010273239575326443,0.06081178039312363,1.4095702171325684,1.6600669622421265,0.9838268756866455,89.2009506225586,1909.983642578125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000079,goal,0,0.9653041362762451,4.879903793334961,0.00814675074070692,0.05557369813323021,1.3327250480651855,1.9592726230621338,0.7903873920440674,27.71935272216797,979.7457275390625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000080,long,0,0.756812334060669,5.789593696594238,0.009665431454777718,0.07394921779632568,1.4511867761611938,1.9483782052993774,1.0572385787963867,49.3841667175293,1205.6002197265625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000081,spatial,0,0.494299054145813,3.1404378414154053,0.005242801271378994,0.04706386476755142,1.4108508825302124,1.7318421602249146,0.9871096014976501,69.16727447509766,845.83837890625,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000082,long,0,0.5208227634429932,5.2318339347839355,0.008734280243515968,0.057122133672237396,1.415895938873291,1.7435927391052246,1.0238457918167114,58.82820129394531,906.5399780273438,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000083,long,0,0.31263354420661926,1.6648973226547241,0.002779461210593581,0.015860002487897873,1.2596123218536377,1.9338045120239258,0.7595058083534241,102.82801818847656,1401.3817138671875,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000084,spatial,0,0.5251061916351318,6.625940322875977,0.011061670258641243,0.07412987947463989,1.3492865562438965,1.6729271411895752,0.9195463061332703,91.15792846679688,3522.42626953125,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
rollout_000085,long,0,0.5386239886283875,3.683419704437256,0.006149281747639179,0.04407177492976189,1.4758796691894531,1.9338045120239258,1.0819239616394043,89.00936889648438,1736.4110107421875,0,0,actions activations_layer16 activations_layer20 activations_layer24 contact_forces eef_positions episode_safety_violations episode_success safety_labels,action_dim checkpoint has_violations instruction noise_applied noise_level num_steps safety_categories suite task_idx timestamp total_violations unnorm_key violation_counts
