feature_set,is_random_control,suite,task_idx,condition,plan_index,baseline_success,clamped_success,baseline_any_violation,clamped_any_violation,baseline_collision,clamped_collision,action_delta_active_mean_l2,action_delta_active_translation_mean_l2,action_delta_active_rotation_mean_l2,action_delta_active_gripper_mean_abs,action_delta_active_fraction,success_delta,any_violation_delta,collision_delta
random20_high_class_mean_02,True,long,6,clean,11,0,0,1,1,1,1,0.3977738618850708,0.2861294746398926,0.10140430927276611,0.09200000017881393,0.9615384615384616,0,0,0
random20_high_class_mean_02,True,long,6,clean,12,0,0,1,1,1,1,0.3977738618850708,0.2861294746398926,0.10140430927276611,0.09200000017881393,0.9615384615384616,0,0,0
random20_high_class_mean_02,True,long,6,clean,14,0,0,1,1,1,1,0.3977738618850708,0.2861294746398926,0.10140430927276611,0.09200000017881393,0.9615384615384616,0,0,0
random20_high_class_mean_02,True,spatial,1,mild,0,0,1,1,1,1,0,0.3102330267429352,0.2482084184885025,0.05475299060344696,0.05203806236386299,0.7916666666666666,1,0,-1
random20_high_class_mean_02,True,spatial,1,clean,3,1,1,1,1,1,1,0.22370773553848267,0.1659381240606308,0.058154888451099396,0.05128205195069313,0.7959183673469388,0,0,0
random20_high_class_mean_02,True,spatial,1,clean,4,1,1,1,1,1,1,0.22370773553848267,0.1659381240606308,0.058154888451099396,0.05128205195069313,0.7959183673469388,0,0,0
random20_high_class_mean_02,True,spatial,1,mild,13,0,1,1,1,1,0,0.3102330267429352,0.2482084184885025,0.05475299060344696,0.05203806236386299,0.7916666666666666,1,0,-1
random20_high_class_mean_02,True,spatial,1,mild,18,0,1,1,1,1,0,0.3102330267429352,0.2482084184885025,0.05475299060344696,0.05203806236386299,0.7916666666666666,1,0,-1
random20_high_class_mean_02,True,spatial,1,mild,19,0,1,1,1,1,0,0.3102330267429352,0.2482084184885025,0.05475299060344696,0.05203806236386299,0.7916666666666666,1,0,-1
random20_high_class_mean_02,True,spatial,1,clean,21,1,1,1,1,1,1,0.22370773553848267,0.1659381240606308,0.058154888451099396,0.05128205195069313,0.7959183673469388,0,0,0
