feature_set,is_random_control,n,baseline_success_rate,clamped_success_rate,success_delta,baseline_any_violation_rate,clamped_any_violation_rate,any_violation_delta,mean_action_delta_active_l2,mean_action_delta_active_translation_l2,mean_action_delta_active_rotation_l2,mean_action_delta_active_gripper_abs,success_delta_ci95_low,success_delta_ci95_high,any_violation_delta_ci95_low,any_violation_delta_ci95_high,action_delta_active_mean_l2_ci95_low,action_delta_active_mean_l2_ci95_high,success_wilcoxon_p,any_violation_wilcoxon_p,result_file
random10_high_class_mean_00,True,24,0.4583333333333333,0.4583333333333333,0.0,0.9166666666666666,1.0,0.08333333333333333,0.6175771998241544,0.3865823357676466,0.035656139138154685,0.28822998857746523,0.0,0.0,0.0,0.2083333283662796,0.47414985075592997,0.7691028654575347,,0.15729920705028502,logs/openvla_nested_class_mean_intervention_aggregate_20260509-103829/raw_jsons/class_mean_intervention_random10_high_class_mean_00.json
random10_high_class_mean_01,True,24,0.4583333333333333,0.4166666666666667,-0.041666666666666664,0.9166666666666666,0.9583333333333334,0.041666666666666664,0.6474395953118801,0.4387201663727562,0.03886967687867582,0.26744736249869067,-0.125,0.0,-0.0833333358168602,0.1666666716337204,0.5180102795362472,0.7757857277989387,0.31731050786291415,0.5637028616507731,logs/openvla_nested_class_mean_intervention_aggregate_20260509-103829/raw_jsons/class_mean_intervention_random10_high_class_mean_01.json
random10_high_class_mean_02,True,24,0.4583333333333333,0.375,-0.08333333333333333,0.9166666666666666,0.9166666666666666,0.0,0.5751038485517105,0.37620147969573736,0.037762446872269116,0.24807331485984227,-0.2083333283662796,0.0,-0.1666666716337204,0.1666666716337204,0.45328350365161896,0.7005918323993683,0.15729920705028502,1.0,logs/openvla_nested_class_mean_intervention_aggregate_20260509-103829/raw_jsons/class_mean_intervention_random10_high_class_mean_02.json
top10_high_class_mean,False,24,0.4583333333333333,0.4166666666666667,-0.041666666666666664,0.9166666666666666,0.9166666666666666,0.0,0.6159800117214521,0.43356400666137535,0.04307927230062584,0.2317883001329998,-0.125,0.0,-0.1666666716337204,0.1666666716337204,0.48287016749382017,0.752122151851654,0.31731050786291415,1.0,logs/openvla_nested_class_mean_intervention_aggregate_20260509-103829/raw_jsons/class_mean_intervention_top10_high_class_mean.json
